#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	Protein name
chr	NC_017448.1	285808	286548	-	34754224	-	FSU_RS01200	WP_014545091.1	246	ankyrin repeat domain-containing protein
chr	NC_017448.1	286657	289035	-	34754225	-	FSU_RS01205	WP_014545092.1	792	LysM peptidoglycan-binding domain-containing protein
chr	NC_017448.1	289032	289247	-	34754226	-	FSU_RS01210	WP_015732474.1	71	MULTISPECIES: hypothetical protein
chr	NC_017448.1	289499	291625	+	34754227	-	FSU_RS01215	WP_014545093.1	708	thrombospondin
chr	NC_017448.1	291883	293532	-	34754228	-	FSU_RS01220	WP_015732476.1	549	glycoside hydrolase
chr	NC_017448.1	293765	294724	+	34754229	-	FSU_RS01225	WP_015732477.1	319	hypothetical protein
chr	NC_017448.1	294731	296986	+	34754230	-	FSU_RS01230	WP_014545096.1	751	hypothetical protein
chr	NC_017448.1	296979	299543	+	34754231	-	FSU_RS01235	WP_014545097.1	854	hypothetical protein
chr	NC_017448.1	299540	300157	+	34754232	-	FSU_RS01240	WP_014545098.1	205	hypothetical protein
chr	NC_017448.1	300175	301062	+	34754233	-	FSU_RS01245	WP_014545099.1	295	TIGR01212 family radical SAM protein
chr	NC_017448.1	301083	301598	+	34754234	-	FSU_RS01250	WP_014545100.1	171	adenine phosphoribosyltransferase
chr	NC_017448.1	301595	302824	-	34754235	-	FSU_RS01255	WP_014545101.1	409	beta-ketoacyl-ACP synthase II
chr	NC_017448.1	302821	303549	-	34754236	-	FSU_RS01260	WP_015732479.1	242	3-oxoacyl-ACP reductase FabG
chr	NC_017448.1	303564	304034	-	34754237	-	FSU_RS01265	WP_014545103.1	156	thioester dehydrase
chr	NC_017448.1	304031	305281	-	34754238	-	FSU_RS01270	WP_014545104.1	416	beta-ketoacyl synthase
chr	NC_017448.1	305308	307677	-	34754239	-	FSU_RS01275	WP_015732480.1	789	exporter
chr	NC_017448.1	307674	308294	-	34754240	-	FSU_RS01280	WP_014545106.1	206	outer membrane lipoprotein carrier protein LolA
chr	NC_017448.1	308296	308733	-	34754241	-	FSU_RS01285	WP_014545107.1	145	acyl-CoA thioesterase
chr	NC_017448.1	308750	310276	-	34754242	-	FSU_RS01290	WP_014545108.1	508	aromatic amino acid lyase
chr	NC_017448.1	310291	311244	-	34754243	-	FSU_RS01295	WP_014545109.1	317	lipid A biosynthesis acyltransferase
chr	NC_017448.1	311247	312017	-	34754244	-	FSU_RS01300	WP_049858405.1	256	glycosyltransferase family 2 protein
chr	NC_017448.1	311989	314355	-	34754245	-	FSU_RS01305	WP_014545110.1	788	AMP-dependent synthetase
chr	NC_017448.1	314355	314612	-	34754246	-	FSU_RS01310	WP_014545111.1	85	MULTISPECIES: acyl carrier protein
chr	NC_017448.1	314616	314891	-	34754247	-	FSU_RS01315	WP_014545112.1	91	acyl carrier protein
chr	NC_017448.1	314987	316090	+	34754248	-	FSU_RS01320	WP_014545113.1	367	SAM-dependent methyltransferase
chr	NC_017448.1	316105	316779	+	34754249	-	FSU_RS01325	WP_014545114.1	224	hypothetical protein
chr	NC_017448.1	316782	317552	+	34754250	-	FSU_RS01330	WP_014545115.1	256	1-acyl-sn-glycerol-3-phosphate acyltransferase
chr	NC_017448.1	317687	318697	+	34754251	-	FSU_RS01335	WP_014545116.1	336	hypothetical protein
chr	NC_017448.1	318699	319265	+	34754252	-	FSU_RS01340	WP_015732482.1	188	hypothetical protein
chr	NC_017448.1	319342	320745	+	34754253	argH	FSU_RS01345	WP_014545117.1	467	argininosuccinate lyase
chr	NC_017448.1	320820	322133	-	34754254	-	FSU_RS01350	WP_014545118.1	437	hypothetical protein
chr	NC_017448.1	322172	322837	-	34754255	-	FSU_RS01355	WP_014545119.1	221	hypothetical protein
chr	NC_017448.1	322837	323487	-	34754256	-	FSU_RS01360	WP_014545120.1	216	MULTISPECIES: flagellar motor protein MotB
chr	NC_017448.1	323490	325388	-	34754257	-	FSU_RS01365	WP_014545121.1	632	fimbriae-associated domain protein
chr	NC_017448.1	325396	326313	-	34754258	-	FSU_RS01370	WP_014545122.1	305	MULTISPECIES: hypothetical protein
chr	NC_017448.1	326323	327039	-	34754259	-	FSU_RS01375	WP_014545123.1	238	hypothetical protein
chr	NC_017448.1	327036	327875	-	34754260	-	FSU_RS01380	WP_014545124.1	279	hypothetical protein
chr	NC_017448.1	327899	328531	-	34754261	-	FSU_RS01385	WP_015732484.1	210	nucleoside deaminase
chr	NC_017448.1	328853	329383	-	34754262	-	FSU_RS01390	WP_015732485.1	176	hypothetical protein
chr	NC_017448.1	329383	330375	-	34754263	nirJ2	FSU_RS01395	WP_015732486.1	330	putative heme d1 biosynthesis radical SAM protein NirJ2
chr	NC_017448.1	330496	331746	+	34754264	fabF	FSU_RS01400	WP_015732487.1	416	beta-ketoacyl
chr	NC_017448.1	331896	332666	+	34754265	-	FSU_RS01405	WP_015732489.1	256	MULTISPECIES: DUF2334 domain-containing protein
chr	NC_017448.1	332685	334412	+	34754266	-	FSU_RS01410	WP_014545130.1	575	acetyl-CoA synthetase
chr	NC_017448.1	334510	335796	-	34754267	hemL	FSU_RS01415	WP_014545131.1	428	glutamate-1-semialdehyde-2,1-aminomutase
chr	NC_017448.1	335801	336610	-	34754268	-	FSU_RS01420	WP_014545132.1	269	mechanosensitive ion channel family protein
chr	NC_017448.1	336678	337643	-	34754269	-	FSU_RS01425	WP_014545133.1	321	porphobilinogen synthase
chr	NC_017448.1	337649	338545	-	34754270	-	FSU_RS01430	WP_014545134.1	298	siroheme synthase
chr	NC_017448.1	338545	340122	-	34754271	cobA	FSU_RS01435	WP_014545135.1	525	uroporphyrinogen-III C-methyltransferase
chr	NC_017448.1	340177	340734	+	34754272	-	FSU_RS01440	WP_014545136.1	185	MULTISPECIES: hypothetical protein
chr	NC_017448.1	340868	341923	-	34754273	-	FSU_RS01445	WP_014545137.1	351	hydroxymethylbilane synthase
chr	NC_017448.1	341936	343189	-	34754274	hemA	FSU_RS01450	WP_014545138.1	417	glutamyl-tRNA reductase
chr	NC_017448.1	343214	343513	-	34754275	-	FSU_RS01455	WP_049858406.1	99	hypothetical protein
chr	NC_017448.1	343498	344361	-	34754276	-	FSU_RS01460	WP_014545139.1	287	Lrp/AsnC family transcriptional regulator
chr	NC_017448.1	344384	345556	-	34754277	nirJ1	FSU_RS01465	WP_014545140.1	390	putative heme d1 biosynthesis radical SAM protein NirJ1
chr	NC_017448.1	345586	348081	-	34754278	-	FSU_RS01470	WP_014545141.1	831	cell wall-binding protein
chr	NC_017448.1	348244	349392	-	34754279	-	FSU_RS01475	WP_014545142.1	382	tRNA guanosine(34) transglycosylase Tgt
chr	NC_017448.1	349736	351121	+	34754280	-	FSU_RS01480	WP_014545144.1	461	MULTISPECIES: TrpB-like pyridoxal phosphate-dependent enzyme
chr	NC_017448.1	351242	351502	-	34754281	-	FSU_RS01485	WP_014545145.1	86	MULTISPECIES: 50S ribosomal protein L27
chr	NC_017448.1	351506	351991	-	34754282	rplU	FSU_RS01490	WP_014545146.1	161	MULTISPECIES: 50S ribosomal protein L21
chr	NC_017448.1	352552	354312	+	34754283	-	FSU_RS01495	WP_014545147.1	586	hypothetical protein
chr	NC_017448.1	354697	357528	+	34754284	-	FSU_RS01500	WP_014545148.1	943	beta-galactosidase
chr	NC_017448.1	357609	358880	+	34754285	-	FSU_RS01505	WP_014545149.1	423	glutamate-5-semialdehyde dehydrogenase
chr	NC_017448.1	358927	359277	+	34754286	-	FSU_RS01510	WP_014545150.1	116	MULTISPECIES: phosphoribosyl-AMP cyclohydrolase
chr	NC_017448.1	359323	360582	-	34754287	-	FSU_RS01515	WP_014545151.1	419	hypothetical protein
chr	NC_017448.1	360583	361839	-	34754288	-	FSU_RS01520	WP_014545152.1	418	hypothetical protein
chr	NC_017448.1	361843	363141	-	34754289	-	FSU_RS01525	WP_014545153.1	432	hypothetical protein
chr	NC_017448.1	363150	363488	-	34754290	-	FSU_RS01530	WP_014545154.1	112	hypothetical protein
chr	NC_017448.1	363595	366732	-	34754291	-	FSU_RS01535	WP_014545155.1	1045	helicase SNF2
chr	NC_017448.1	366722	368089	-	34754292	-	FSU_RS01540	WP_014545156.1	455	hypothetical protein
chr	NC_017448.1	368100	368831	-	34754293	-	FSU_RS01545	WP_014545157.1	243	hypothetical protein
chr	NC_017448.1	368831	370585	-	34754294	-	FSU_RS01550	WP_014545158.1	584	hypothetical protein
chr	NC_017448.1	370635	371159	-	34754295	-	FSU_RS01555	WP_014545159.1	174	hypothetical protein
chr	NC_017448.1	371199	371870	-	34754296	-	FSU_RS01560	WP_015732494.1	223	hypothetical protein
chr	NC_017448.1	372010	373422	-	34754297	-	FSU_RS01565	WP_014545160.1	470	MULTISPECIES: glycine--tRNA ligase
chr	NC_017448.1	373561	374205	-	34754298	-	FSU_RS01570	WP_015732495.1	214	hypothetical protein
chr	NC_017448.1	374278	375849	-	34754299	-	FSU_RS01575	WP_015732496.1	523	hypothetical protein
chr	NC_017448.1	376131	377327	+	34754300	hflX	FSU_RS01580	WP_014545163.1	398	GTPase HflX
chr	NC_017448.1	377365	377994	+	34754301	-	FSU_RS01585	WP_014545164.1	209	phosphatidylglycerophosphatase A
chr	NC_017448.1	378003	378740	-	34754302	-	FSU_RS01590	WP_014545165.1	245	hypothetical protein
chr	NC_017448.1	378834	380240	-	34754303	-	FSU_RS01595	WP_014545166.1	468	sodium-dependent transporter
chr	NC_017448.1	380261	381247	-	34754304	-	FSU_RS01600	WP_014545167.1	328	hypothetical protein
chr	NC_017448.1	381247	382491	-	34754305	fabF	FSU_RS01605	WP_014545168.1	414	MULTISPECIES: beta-ketoacyl
chr	NC_017448.1	382745	383284	+	34754306	-	FSU_RS01610	WP_015732497.1	179	oligoribonuclease
chr	NC_017448.1	383289	384662	+	34754307	-	FSU_RS01615	WP_014545170.1	457	penicillin-binding protein
chr	NC_017448.1	384696	385565	+	34754308	lgt	FSU_RS01620	WP_014545171.1	289	prolipoprotein diacylglyceryl transferase
chr	NC_017448.1	385659	387353	-	34754309	-	FSU_RS01625	WP_014545172.1	564	hypothetical protein
chr	NC_017448.1	387503	388102	+	34754310	-	FSU_RS01630	WP_014545173.1	199	TIGR01440 family protein
chr	NC_017448.1	388151	389785	+	34754311	-	FSU_RS01635	WP_015732498.1	544	ABC transporter substrate-binding protein
chr	NC_017448.1	389868	390656	-	34754312	-	FSU_RS01640	WP_014545175.1	262	hypothetical protein
chr	NC_017448.1	390653	391408	-	34754313	-	FSU_RS01645	WP_014545176.1	251	hypothetical protein
chr	NC_017448.1	391541	392962	+	34754314	-	FSU_RS01650	WP_014545177.1	473	hypothetical protein
chr	NC_017448.1	392959	394230	+	34754315	-	FSU_RS01655	WP_014545178.1	423	hypothetical protein
chr	NC_017448.1	394298	395725	-	34754316	-	FSU_RS01660	WP_014545179.1	475	glycosyl hydrolase family 5
chr	NC_017448.1	395944	397161	-	34754317	-	FSU_RS01665	WP_014545180.1	405	DUF4419 domain-containing protein
chr	NC_017448.1	397180	398457	-	34754318	-	FSU_RS01670	WP_014545181.1	425	hypothetical protein
chr	NC_017448.1	398420	399583	-	34754319	-	FSU_RS01675	WP_015732500.1	387	hypothetical protein
chr	NC_017448.1	399587	400897	-	34754320	-	FSU_RS01680	WP_014545183.1	436	DUF4419 domain-containing protein
chr	NC_017448.1	400904	403321	-	34754321	-	FSU_RS01685	WP_014545184.1	805	DUF4419 domain-containing protein
chr	NC_017448.1	403437	403928	-	34754322	-	FSU_RS01690	WP_014545185.1	163	hypothetical protein
chr	NC_017448.1	403910	404518	-	34754323	-	FSU_RS01695	WP_041917811.1	202	alpha/beta hydrolase
chr	NC_017448.1	404583	405491	-	34754324	-	FSU_RS01700	WP_014545187.1	302	DNA-binding protein
chr	NC_017448.1	405656	409531	-	34754325	-	FSU_RS01705	WP_014545188.1	1291	phosphoribosylformylglycinamidine synthase
chr	NC_017448.1	409678	410106	+	34754326	-	FSU_RS01710	WP_014545189.1	142	WxcM-like domain-containing protein
chr	NC_017448.1	410090	411073	-	34754327	-	FSU_RS01715	WP_014545190.1	327	GNAT family N-acetyltransferase
chr	NC_017448.1	411092	411901	-	34754328	-	FSU_RS01720	WP_014545191.1	269	RNA methyltransferase
chr	NC_017448.1	411940	412812	-	34754329	-	FSU_RS01725	WP_015732502.1	290	nucleotidyltransferase
chr	NC_017448.1	412826	413263	-	34754330	-	FSU_RS01730	WP_014545193.1	145	MULTISPECIES: beta-hydroxyacyl-ACP dehydratase
chr	NC_017448.1	413250	414143	-	34754331	-	FSU_RS01735	WP_014545194.1	297	UDP-3-O-acyl-N-acetylglucosamine deacetylase
chr	NC_017448.1	414289	415341	-	34754332	-	FSU_RS01740	WP_014545195.1	350	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase
chr	NC_017448.1	415308	416273	-	34754333	-	FSU_RS01745	WP_014545196.1	321	diacylglycerol kinase
chr	NC_017448.1	416266	416781	-	34754334	-	FSU_RS01750	WP_014545197.1	171	gamma carbonic anhydrase family protein
chr	NC_017448.1	416895	418346	+	34754335	-	FSU_RS01755	WP_014545198.1	483	aldehyde dehydrogenase
chr	NC_017448.1	418357	419577	+	34754336	-	FSU_RS01760	WP_015732504.1	406	alcohol dehydrogenase
chr	NC_017448.1	419583	420014	-	34754337	-	FSU_RS01765	WP_015732505.1	143	MULTISPECIES: acyl-CoA thioesterase
chr	NC_017448.1	420276	422492	+	34754338	-	FSU_RS01770	WP_015732506.1	738	1,4-alpha-glucan branching protein GlgB
chr	NC_017448.1	422599	423216	-	34754339	-	FSU_RS01775	WP_015732507.1	205	hypothetical protein
chr	NC_017448.1	423219	424802	-	34754340	-	FSU_RS01780	WP_014545203.1	527	hypothetical protein
chr	NC_017448.1	424804	426000	-	34754341	-	FSU_RS01785	WP_014545204.1	398	hypothetical protein
chr	NC_017448.1	426035	426928	-	34754342	-	FSU_RS01790	WP_014545205.1	297	tyrosine recombinase
chr	NC_017448.1	426948	428942	-	34754343	-	FSU_RS01795	WP_015732509.1	664	hypothetical protein
chr	NC_017448.1	429786	431390	-	34754347	-	FSU_RS01815	WP_014545207.1	534	hypothetical protein
chr	NC_017448.1	431387	432646	-	34754348	-	FSU_RS01820	WP_014545208.1	419	hypothetical protein
chr	NC_017448.1	432734	435895	-	34754349	-	FSU_RS01825	WP_014545209.1	1053	carbohydrate-binding protein
chr	NC_017448.1	435994	436728	-	34754350	-	FSU_RS01830	WP_014545210.1	244	DSBA oxidoreductase
chr	NC_017448.1	437066	438979	+	34754351	-	FSU_RS01835	WP_014545211.1	637	homoserine O-acetyltransferase
chr	NC_017448.1	438981	439862	+	34754352	-	FSU_RS01840	WP_014545212.1	293	YicC family protein
chr	NC_017448.1	440083	441339	-	34754353	-	FSU_RS01845	WP_014545213.1	418	amidohydrolase
chr	NC_017448.1	441487	442914	-	34754354	-	FSU_RS01850	WP_014545214.1	475	Mur ligase
chr	NC_017448.1	442936	444210	-	34754355	-	FSU_RS01855	WP_014545215.1	424	RluA family pseudouridine synthase
chr	NC_017448.1	444226	444810	-	34754356	lspA	FSU_RS01860	WP_014545216.1	194	signal peptidase II
chr	NC_017448.1	444812	445894	-	34754357	-	FSU_RS01865	WP_014545217.1	360	MULTISPECIES: squalene synthase
chr	NC_017448.1	445900	446475	-	34754358	-	FSU_RS01870	WP_014545218.1	191	hypothetical protein
chr	NC_017448.1	446678	448003	+	34754359	-	FSU_RS01875	WP_012819846.1	441	chromosomal replication initiator protein DnaA
chr	NC_017448.1	448128	449111	-	34754360	-	FSU_RS01880	WP_012819847.1	327	diaminopimelate dehydrogenase
chr	NC_017448.1	449371	450159	+	34754361	-	FSU_RS01885	WP_012819848.1	262	outer membrane lipoprotein-sorting protein
chr	NC_017448.1	450180	452579	+	34754362	-	FSU_RS01890	WP_012819849.1	799	RND transporter
chr	NC_017448.1	452576	453979	+	34754363	-	FSU_RS01895	WP_012819850.1	467	hypothetical protein
chr	NC_017448.1	454035	454892	+	34754364	-	FSU_RS01900	WP_041917812.1	285	hypothetical protein
chr	NC_017448.1	455014	455448	-	34754365	-	FSU_RS01905	WP_012819852.1	144	deoxyuridine 5\'-triphosphate nucleotidohydrolase yncF
chr	NC_017448.1	455464	456336	-	34754366	-	FSU_RS01910	WP_012819853.1	290	hypothetical protein
chr	NC_017448.1	456341	460453	-	34754367	-	FSU_RS01915	WP_014545220.1	1370	hypothetical protein
chr	NC_017448.1	460494	461375	-	34754368	-	FSU_RS01920	WP_012819855.1	293	hypothetical protein
chr	NC_017448.1	461403	462122	-	34754369	-	FSU_RS01925	WP_014545221.1	239	hypothetical protein
chr	NC_017448.1	462117	462608	+	34754370	-	FSU_RS01930	WP_012819857.1	163	peptide chain release factor
chr	NC_017448.1	462724	463965	+	34754371	-	FSU_RS01935	WP_012819858.1	413	hypothetical protein
chr	NC_017448.1	464129	464665	-	34754372	-	FSU_RS01940	WP_012819859.1	178	hypothetical protein
chr	NC_017448.1	464726	465151	-	34754373	-	FSU_RS01945	WP_081440890.1	141	Holliday junction resolvase RuvX
chr	NC_017448.1	465231	467066	+	34754374	typA	FSU_RS01950	WP_012819861.1	611	MULTISPECIES: translational GTPase TypA
chr	NC_017448.1	467127	467879	-	34754375	-	FSU_RS01955	WP_012819862.1	250	hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
chr	NC_017448.1	467881	469167	-	34754376	-	FSU_RS01960	WP_012819863.1	428	MgtC/SapB family protein
chr	NC_017448.1	469262	470953	-	34754377	-	FSU_RS01965	WP_012819864.1	563	GGDEF domain-containing protein
chr	NC_017448.1	470993	471484	-	34754378	-	FSU_RS01970	WP_012819865.1	163	MULTISPECIES: dihydrofolate reductase
chr	NC_017448.1	471493	471954	-	34754379	-	FSU_RS01975	WP_012819866.1	153	MULTISPECIES: 23S rRNA (pseudouridine(1915)-N(3))-methyltransferase RlmH
chr	NC_017448.1	471955	472683	-	34754380	-	FSU_RS01980	WP_012819867.1	242	MULTISPECIES: metallophosphoesterase
chr	NC_017448.1	472753	473385	+	34754381	-	FSU_RS01985	WP_012819868.1	210	MULTISPECIES: peptidylprolyl isomerase
chr	NC_017448.1	473376	474074	+	34754382	-	FSU_RS01990	WP_014545223.1	232	MULTISPECIES: ribose-5-phosphate isomerase RpiA
chr	NC_017448.1	474213	475067	+	34754383	-	FSU_RS01995	WP_012819870.1	284	alpha/beta hydrolase
chr	NC_017448.1	475105	476424	+	34754384	-	FSU_RS02000	WP_012819871.1	439	hypothetical protein
chr	NC_017448.1	476556	477209	-	34754385	-	FSU_RS02005	WP_012819872.1	217	hypothetical protein
chr	NC_017448.1	477202	477951	-	34754386	-	FSU_RS02010	WP_012819873.1	249	HD domain-containing protein
chr	NC_017448.1	478020	479300	-	34754387	-	FSU_RS02015	WP_012819874.1	426	BspA family leucine-rich repeat surface protein
chr	NC_017448.1	479409	480725	+	34754388	-	FSU_RS02020	WP_012819875.1	438	hypothetical protein
chr	NC_017448.1	480839	481120	+	34754389	-	FSU_RS02025	WP_012819876.1	93	type II toxin-antitoxin system antitoxin, RelB/DinJ family
chr	NC_017448.1	481113	481379	+	34754390	-	FSU_RS02030	WP_012819877.1	88	MULTISPECIES: Txe/YoeB family addiction module toxin
chr	NC_017448.1	481437	482066	-	34754391	-	FSU_RS02035	WP_012819878.1	209	MULTISPECIES: hypothetical protein
chr	NC_017448.1	482360	482578	-	34754392	-	FSU_RS02040	WP_012819879.1	72	MULTISPECIES: hypothetical protein
chr	NC_017448.1	482611	482958	+	34754393	-	FSU_RS02045	WP_012819880.1	115	hypothetical protein
chr	NC_017448.1	482976	485570	+	34754394	-	FSU_RS02050	WP_014545224.1	864	U32 family peptidase
chr	NC_017448.1	485573	485917	-	34754395	-	FSU_RS02055	WP_012819882.1	114	hypothetical protein
chr	NC_017448.1	485918	486961	-	34754396	-	FSU_RS02060	WP_012819883.1	347	tetratricopeptide repeat protein
chr	NC_017448.1	486951	487592	-	34754397	-	FSU_RS02065	WP_012819884.1	213	MULTISPECIES: energy transducer TonB
chr	NC_017448.1	487604	488008	-	34754398	-	FSU_RS02070	WP_012819885.1	134	MULTISPECIES: biopolymer transporter ExbD
chr	NC_017448.1	488005	488637	-	34754399	-	FSU_RS02075	WP_012819886.1	210	MotA/TolQ/ExbB proton channel family protein
chr	NC_017448.1	488637	490205	-	34754400	-	FSU_RS02080	WP_012819887.1	522	flagellar motor protein MotA
chr	NC_017448.1	490205	491002	-	34754401	-	FSU_RS02085	WP_012819888.1	265	DUF3450 domain-containing protein
chr	NC_017448.1	491093	492058	-	34754402	-	FSU_RS02090	WP_012819889.1	321	RluA family pseudouridine synthase
chr	NC_017448.1	492060	492689	-	34754403	-	FSU_RS02095	WP_014545227.1	209	nicotinate-nicotinamide nucleotide adenylyltransferase
chr	NC_017448.1	492715	493344	-	34754404	-	FSU_RS02100	WP_012819891.1	209	hypothetical protein
chr	NC_017448.1	493346	493756	-	34754405	-	FSU_RS02105	WP_012819892.1	136	hypothetical protein
chr	NC_017448.1	493761	494993	-	34754406	rsgA	FSU_RS02110	WP_012819893.1	410	ribosome small subunit-dependent GTPase A
chr	NC_017448.1	494983	495246	-	34754407	-	FSU_RS02115	WP_041259955.1	87	hypothetical protein
chr	NC_017448.1	495450	496415	+	34754408	-	FSU_RS02120	WP_012819895.1	321	ubiquinone biosynthesis protein UbiA
chr	NC_017448.1	496640	498025	+	34754409	-	FSU_RS02125	WP_012819896.1	461	amidophosphoribosyltransferase
chr	NC_017448.1	498142	499062	-	34754410	-	FSU_RS02130	WP_012819897.1	306	NAD(P)-dependent oxidoreductase
chr	NC_017448.1	499176	500210	+	34754411	-	FSU_RS02135	WP_012819898.1	344	D-alanine--D-alanine ligase
chr	NC_017448.1	500335	500964	+	34754412	tsaB	FSU_RS02140	WP_014545229.1	209	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB
chr	NC_017448.1	500970	501398	+	34754413	rimI	FSU_RS02145	WP_012819900.1	142	ribosomal-protein-alanine N-acetyltransferase
chr	NC_017448.1	501350	502393	+	34754414	-	FSU_RS02150	WP_081440891.1	347	hypothetical protein
chr	NC_017448.1	502456	504123	-	34754415	-	FSU_RS02155	WP_012819902.1	555	glycosyl hydrolase family 5
chr	NC_017448.1	504232	506571	+	34754416	-	FSU_RS02160	WP_012819903.1	779	AsmA family protein
chr	NC_017448.1	506697	507617	-	34754417	-	FSU_RS02165	WP_012819904.1	306	nucleotidyltransferase
chr	NC_017448.1	508011	508292	+	34754418	-	FSU_RS02170	WP_012819905.1	93	MULTISPECIES: co-chaperone GroES
chr	NC_017448.1	508428	510062	+	34754419	groL	FSU_RS02175	WP_012819906.1	544	MULTISPECIES: chaperonin GroEL
chr	NC_017448.1	510293	512686	-	34754420	-	FSU_RS02180	WP_012819907.1	797	penicillin-binding protein
chr	NC_017448.1	513178	519579	-	34754422	-	FSU_RS02190	WP_012819908.1	2133	tandem-95 repeat protein
